Data;Abertura;Máxima;Mínima;Fechamento;SAR Parabólico (0,2 0,02);HiLo Activator [3];Média Móvel E [20];Média Móvel E [200];TR - Pontos de Decisão
3/11/21 11:50;5604,5;5604,5;5604;5604;5603,78;5605,83;5606,58;5612,37;5620
3/11/21 11:50;5605;5605;5604,5;5604,5;5603,67;5606;5606,85;5612,46;5620
3/11/21 11:50;5605,5;5606,5;5605;5605;5603,55;5604,33;5607,09;5612,54;5620
3/11/21 11:50;5605,5;5606;5605,5;5606;5603,5;5603,83;5607,31;5612,61;5620
3/11/21 11:50;5605;5605,5;5604;5605,5;5605,64;5604;5607,45;5612,68;5620
3/11/21 11:50;5604,5;5605;5603,5;5605;5606,18;5605,67;5607,66;5612,75;5620
3/11/21 11:50;5604,5;5605,5;5604;5604;5606,72;5605,83;5607,94;5612,83;5620
3/11/21 11:50;5605;5605;5604,5;5604,5;5607,27;5606,33;5608,35;5612,92;5620
3/11/21 11:50;5605,5;5606,5;5605;5605;5607,84;5606,5;5608,76;5613;5620
3/11/21 11:50;5606;5606;5605,5;5605,5;5608,43;5607;5609,15;5613,08;5620
3/11/21 11:50;5606,5;5606,5;5606;5606;5609,03;5607,83;5609,54;5613,16;5620
3/11/21 11:50;5607;5607;5606,5;5606,5;5609,67;5608,33;5609,91;5613,23;5620
3/11/21 11:50;5607,5;5607,5;5607;5607;5610,33;5608,83;5610,27;5613,3;5620
3/11/21 11:50;5608;5609;5607,5;5607,5;5611,04;5609;5610,61;5613,36;5620
3/11/21 11:50;5608,5;5608,5;5608;5608;5611,8;5609,5;5610,94;5613,42;5620
3/11/21 11:50;5609;5609;5608,5;5608,5;5612,53;5610;5611,25;5613,48;5620
3/11/21 11:50;5609,5;5609,5;5609;5609;5613,2;5610,5;5611,54;5613,53;5620
3/11/21 11:50;5610;5610;5609,5;5609,5;5613,8;5611;5611,81;5613,57;5620
3/11/21 11:49;5610,5;5610,5;5610;5610;5614,32;5611,5;5612,05;5613,61;5620
3/11/21 11:49;5611;5611;5610,5;5610,5;5614,75;5612,17;5612,26;5613,65;5620
3/11/21 11:49;5611,5;5611,5;5611;5611;5615,07;5612,67;5612,45;5613,68;5620
3/11/21 11:49;5612;5612;5611,5;5611,5;5615,3;5613,17;5612,6;5613,71;5620
3/11/21 11:49;5612,5;5613;5612;5612;5615,44;5613,83;5612,72;5613,73;5620
3/11/21 11:49;5613;5613;5612,5;5612,5;5615,5;5614,33;5612,79;5613,75;5620
3/11/21 11:49;5613,5;5613,5;5613;5613;5612,91;5614,5;5612,83;5613,76;5620
3/11/21 11:49;5614;5615;5613,5;5613,5;5612,55;5614,67;5612,81;5613,77;5620
3/11/21 11:49;5614;5614,5;5613;5614,5;5612,15;5614,83;5612,73;5613,77;5620
3/11/21 11:49;5614;5614;5613,5;5613,5;5611,7;5615;5612,55;5613,76;5620
3/11/21 11:49;5614,5;5615,5;5614;5614;5611,18;5614;5612,45;5613,77;5620
3/11/21 11:49;5614,5;5615;5614,5;5615;5610,75;5613,5;5612,28;5613,76;5620
3/11/21 11:49;5614;5614,5;5614;5614,5;5610,43;5613;5612;5613,75;5620
3/11/21 11:49;5613,5;5614;5613,5;5614;5610,2;5612,5;5611,74;5613,74;5620
3/11/21 11:49;5613;5613,5;5613;5613,5;5610,06;5612;5611,5;5613,74;5620
3/11/21 11:49;5612,5;5613;5612,5;5613;5610;5611,17;5611,29;5613,74;5620
3/11/21 11:49;5612;5612,5;5612;5612,5;5612,94;5610,67;5611,11;5613,75;5620
3/11/21 11:49;5611,5;5612;5611,5;5612;5613,13;5610,5;5610,96;5613,76;5620
3/11/21 11:48;5611;5611,5;5610;5611,5;5613,33;5611,5;5610,85;5613,78;5620
3/11/21 11:48;5611;5611;5610,5;5610,5;5613,45;5612,33;5610,78;5613,8;5620
3/11/21 11:48;5611,5;5611,5;5611;5611;5613,5;5612,83;5610,81;5613,84;5620
3/11/21 11:48;5612;5612;5611,5;5611,5;5610,8;5613;5610,79;5613,87;5620
3/11/21 11:47;5612,5;5613,5;5612;5612;5610,13;5612;5610,72;5613,89;5620
3/11/21 11:47;5612,5;5613;5612,5;5613;5609,5;5611,5;5610,58;5613,91;5620
3/11/21 11:47;5612;5612,5;5612;5612,5;5608,92;5611;5610,33;5613,92;5620
3/11/21 11:47;5611,5;5612;5611,5;5612;5608,42;5610,5;5610,1;5613,93;5620
3/11/21 11:47;5611;5611,5;5611;5611,5;5608;5609,67;5609,9;5613,95;5620
3/11/21 11:47;5610,5;5611;5610,5;5611;5607,67;5609,17;5609,73;5613,98;5620
3/11/21 11:47;5610;5610,5;5610;5610,5;5607,43;5609;5609,6;5614,01;5620
3/11/21 11:47;5609,5;5610;5608,5;5610;5607,16;5608,83;5609,5;5614,04;5620
3/11/21 11:46;5609,5;5610,5;5609;5609;5606,87;5608,67;5609,45;5614,08;5620
3/11/21 11:46;5609,5;5610;5609,5;5610;5606,67;5608,17;5609,5;5614,13;5620
3/11/21 11:45;5609;5609,5;5608;5609,5;5606,55;5607,67;5609,44;5614,17;5620
3/11/21 11:45;5608,5;5609;5608,5;5609;5606,5;5607,17;5609,44;5614,22;5620
3/11/21 11:45;5608;5608,5;5608;5608,5;5608,78;5607;5609,48;5614,27;5620
3/11/21 11:45;5607,5;5608;5606,5;5608;5609,35;5608,33;5609,59;5614,33;5620
3/11/21 11:45;5607,5;5607,5;5607;5607;5609,87;5608,5;5609,75;5614,39;5620
3/11/21 11:45;5608;5609;5607,5;5607,5;5610,5;5608,33;5610,04;5614,47;5620
3/11/21 11:45;5608;5608,5;5607;5608,5;5611,26;5608,5;5610,31;5614,54;5620
3/11/21 11:45;5608;5608;5607,5;5607,5;5611,98;5609;5610,5;5614,6;5620
3/11/21 11:45;5608,5;5608,5;5608;5608;5612,63;5609,5;5610,82;5614,67;5620
3/11/21 11:45;5609;5609;5608,5;5608,5;5613,19;5610;5611,11;5614,74;5620
3/11/21 11:45;5609,5;5609,5;5609;5609;5613,66;5610,5;5611,39;5614,8;5620
3/11/21 11:45;5610;5610;5609,5;5609,5;5614,02;5611;5611,64;5614,86;5620
3/11/21 11:45;5610,5;5610,5;5610;5610;5614,27;5611,5;5611,86;5614,91;5620
3/11/21 11:45;5611;5611;5610,5;5610,5;5614,43;5612;5612,06;5614,96;5620
3/11/21 11:45;5611,5;5611,5;5611;5611;5614,5;5612,5;5612,22;5615,01;5620
3/11/21 11:45;5612;5612;5611,5;5611,5;5610,98;5613,33;5612,35;5615,05;5620
3/11/21 11:45;5612,5;5612,5;5612;5612;5610,68;5613,83;5612,44;5615,08;5620
3/11/21 11:45;5613;5613;5612,5;5612,5;5610,34;5614;5612,49;5615,11;5620
3/11/21 11:45;5613,5;5614,5;5613;5613;5609,98;5613;5612,49;5615,14;5620
3/11/21 11:45;5613,5;5614;5613,5;5614;5609,73;5612,5;5612,43;5615,16;5620
3/11/21 11:45;5613;5613,5;5613;5613,5;5609,57;5612;5612,27;5615,17;5620
3/11/21 11:45;5612,5;5613;5612,5;5613;5609,5;5611,5;5612,14;5615,19;5620
3/11/21 11:45;5612;5612,5;5612;5612,5;5612,66;5610,67;5612,05;5615,21;5620
3/11/21 11:45;5611,5;5612;5611,5;5612;5612,86;5610,17;5612;5615,24;5620
3/11/21 11:45;5611;5611,5;5611;5611,5;5613,07;5610;5612;5615,27;5620
3/11/21 11:44;5610,5;5611;5609,5;5611;5613,3;5611,17;5612,05;5615,31;5620
3/11/21 11:44;5610,5;5610,5;5610;5610;5613,44;5612;5612,16;5615,35;5620
3/11/21 11:44;5611;5611;5610,5;5610,5;5613,5;5612,5;5612,39;5615,41;5620
3/11/21 11:44;5611,5;5612;5611;5611;5610,95;5612,5;5612,59;5615,46;5620
3/11/21 11:44;5612;5613;5611,5;5611,5;5610,9;5612,67;5612,76;5615,5;5620
3/11/21 11:44;5612;5612,5;5611;5612,5;5610,84;5612,83;5612,89;5615,54;5620
3/11/21 11:44;5612;5612;5611,5;5611,5;5610,79;5613;5612,93;5615,57;5620
3/11/21 11:44;5612,5;5613,5;5612;5612;5610,73;5611,67;5613,08;5615,61;5620
3/11/21 11:44;5612,5;5613;5612,5;5613;5610,68;5611,5;5613,2;5615,65;5620
3/11/21 11:44;5612;5612,5;5611;5612,5;5610,62;5612,83;5613,22;5615,68;5620
3/11/21 11:44;5612;5612;5611,5;5611,5;5610,56;5613;5613,3;5615,71;5620
3/11/21 11:44;5612,5;5613,5;5612;5612;5610,5;5611,5;5613,48;5615,75;5620
3/11/21 11:44;5612,5;5613;5612;5613;5613,21;5611,17;5613,64;5615,79;5620
3/11/21 11:43;5612;5612,5;5612;5612,5;5613,8;5611;5613,71;5615,82;5620
3/11/21 11:43;5611,5;5612;5610,5;5612;5614,53;5612;5613,83;5615,85;5620
3/11/21 11:43;5611,5;5611,5;5611;5611;5615,2;5612,5;5614,03;5615,89;5620
3/11/21 11:43;5612;5612;5611,5;5611,5;5615,8;5613;5614,35;5615,94;5620
3/11/21 11:43;5612,5;5612,5;5612;5612;5616,32;5613,5;5614,65;5615,98;5620
3/11/21 11:43;5613;5613;5612,5;5612,5;5616,75;5614;5614,92;5616,02;5620
3/11/21 11:43;5613,5;5613,5;5613;5613;5617,07;5614,83;5615,18;5616,06;5620
3/11/21 11:43;5614;5614;5613,5;5613,5;5617,3;5615,33;5615,41;5616,09;5620
3/11/21 11:43;5614,5;5614,5;5614;5614;5617,44;5615,83;5615,61;5616,11;5620
3/11/21 11:43;5615;5616;5614,5;5614,5;5617,5;5616,33;5615,78;5616,14;5620
3/11/21 11:43;5615,5;5615,5;5615;5615;5614,88;5616,83;5615,92;5616,15;5620
3/11/21 11:43;5616;5616;5615,5;5615,5;5614,71;5617;5616,01;5616,16;5620
3/11/21 11:42;5616,5;5617,5;5616;5616;5614,53;5615,67;5616,07;5616,17;5620
3/11/21 11:42;5616,5;5617;5616,5;5617;5614,34;5615,5;5616,07;5616,17;5620
3/11/21 11:41;5616;5616,5;5615;5616,5;5614,14;5616,83;5615,97;5616,16;5620
3/11/21 11:41;5616;5616;5615,5;5615,5;5613,93;5617;5615,92;5616,16;5620
3/11/21 11:41;5616,5;5617,5;5616;5616;5613,7;5616;5615,96;5616,17;5620
3/11/21 11:41;5616,5;5617;5616,5;5617;5613,56;5615,17;5615,96;5616,17;5620
3/11/21 11:41;5616;5616,5;5616;5616,5;5613,5;5614,67;5615,85;5616,16;5620
3/11/21 11:41;5615,5;5616;5615,5;5616;5616,2;5614,5;5615,78;5616,16;5620
3/11/21 11:41;5615;5615,5;5614;5615,5;5616,5;5615,83;5615,76;5616,16;5620
3/11/21 11:41;5615;5615;5614,5;5614,5;5616,55;5616;5615,79;5616,16;5620
3/11/21 11:40;5615,5;5616,5;5615;5615;5616,89;5614,67;5615,92;5616,18;5620
3/11/21 11:40;5615,5;5616;5615,5;5616;5617,27;5614,17;5616,02;5616,19;5620
3/11/21 11:40;5615;5615,5;5615;5615,5;5617,69;5614;5616,02;5616,2;5620
3/11/21 11:40;5614,5;5615;5613,5;5615;5618,16;5615;5616,07;5616,2;5620
3/11/21 11:40;5614,5;5614,5;5614;5614;5618,52;5615,5;5616,19;5616,21;5620
3/11/21 11:40;5615;5615;5614,5;5614,5;5618,77;5616;5616,42;5616,24;5620
3/11/21 11:40;5615,5;5615,5;5615;5615;5618,93;5616,5;5616,62;5616,25;5620
3/11/21 11:40;5616;5616;5615,5;5615,5;5619;5617;5616,79;5616,27;5620
3/11/21 11:40;5616,5;5616,5;5616;5616;5615,48;5617,83;5616,93;5616,27;5620
3/11/21 11:40;5617;5617;5616,5;5616,5;5615,18;5618,33;5617,02;5616,28;5620
3/11/21 11:40;5617,5;5617,5;5617;5617;5614,84;5618,5;5617,08;5616,27;5620
3/11/21 11:39;5618;5619;5617,5;5617,5;5614,48;5617,5;5617,09;5616,27;5620
3/11/21 11:39;5618;5618,5;5618;5618,5;5614,23;5616,67;5617,04;5616,26;5620
3/11/21 11:39;5617,5;5618;5617,5;5618;5614,07;5615,83;5616,89;5616,23;5620
3/11/21 11:39;5617;5617,5;5617;5617,5;5614;5615,33;5616,77;5616,21;5620
3/11/21 11:38;5616,5;5617;5615,5;5617;5617,31;5614,83;5616,7;5616,2;5620
3/11/21 11:38;5616;5616,5;5615;5616,5;5617,68;5614,67;5616,67;5616,19;5620
3/11/21 11:38;5615,5;5616;5615,5;5616;5618,09;5614,5;5616,68;5616,19;5620
3/11/21 11:37;5615;5615,5;5614;5615,5;5618,54;5615,5;5616,75;5616,19;5620
3/11/21 11:37;5615;5615;5614,5;5614,5;5618,89;5616;5616,89;5616,2;5620
3/11/21 11:37;5615,5;5615,5;5615;5615;5619,14;5616,83;5617,14;5616,22;5620
3/11/21 11:37;5616;5616;5615,5;5615,5;5619,29;5617,33;5617,36;5616,23;5620
3/11/21 11:37;5616,5;5616,5;5616;5616;5619,36;5617,5;5617,56;5616,24;5620
3/11/21 11:36;5617;5618;5616,5;5616,5;5619,43;5617,33;5617,72;5616,24;5620
3/11/21 11:36;5617;5617,5;5616;5617,5;5619,5;5617,5;5617,85;5616,24;5620
3/11/21 11:36;5617;5617;5616,5;5616,5;5616,46;5618,33;5617,89;5616,22;5620
3/11/21 11:36;5617,5;5617,5;5617;5617;5616,33;5618,83;5618,03;5616,22;5620
3/11/21 11:36;5618;5618;5617,5;5617,5;5616,2;5619;5618,14;5616,21;5620
3/11/21 11:36;5618,5;5619,5;5618;5618;5616,06;5618;5618,21;5616,2;5620
3/11/21 11:36;5618,5;5619;5618,5;5619;5616;5617,17;5618,23;5616,18;5620
3/11/21 11:36;5618;5618,5;5618;5618,5;5618,88;5616,67;5618,15;5616,15;5620
3/11/21 11:36;5617,5;5618;5617,5;5618;5618,94;5616,5;5618,12;5616,13;5620
3/11/21 11:36;5617;5617,5;5616;5617,5;5619;5617,83;5618,13;5616,11;5620
3/11/21 11:36;5617;5617;5616,5;5616,5;5616,23;5618;5618,19;5616,1;5620
3/11/21 11:36;5617,5;5618,5;5617;5617;5616,18;5618,17;5618,37;5616,09;5620
3/11/21 11:36;5617,5;5618;5616,5;5618;5616,12;5618,33;5618,52;5616,08;5620
3/11/21 11:36;5617,5;5617,5;5617;5617;5616,06;5618,5;5618,57;5616,06;5620
3/11/21 11:35;5618;5619;5617,5;5617,5;5616;5617,17;5618,74;5616,06;5620
3/11/21 11:35;5618;5618,5;5618;5618,5;5618,96;5616,67;5618,87;5616,04;5620
3/11/21 11:35;5617,5;5618;5617,5;5618;5619,53;5616,5;5618,91;5616,02;5620
3/11/21 11:35;5617;5617,5;5616;5617,5;5620,2;5617,5;5619;5616;5620
3/11/21 11:35;5617;5617;5616,5;5616,5;5620,8;5618;5619,16;5615,98;5620
3/11/21 11:35;5617,5;5617,5;5617;5617;5621,32;5618,5;5619,44;5615,98;5620
3/11/21 11:35;5618;5618;5617,5;5617,5;5621,75;5619,33;5619,7;5615,97;5620
3/11/21 11:35;5618,5;5618,5;5618;5618;5622,07;5619,83;5619,93;5615,95;5620
3/11/21 11:35;5619;5619;5618,5;5618,5;5622,3;5620,33;5620,13;5615,93;5620
3/11/21 11:34;5619,5;5620,5;5619;5619;5622,44;5620,5;5620,3;5615,9;5620
3/11/21 11:34;5620;5620;5619,5;5619,5;5622,5;5621,33;5620,44;5615,87;5620
3/11/21 11:34;5620,5;5620,5;5620;5620;5619,4;5621,83;5620,54;5615,84;5620
3/11/21 11:34;5621;5621;5620,5;5620,5;5619,13;5622;5620,6;5615,79;5620
3/11/21 11:34;5621,5;5622,5;5621;5621;5618,84;5620,67;5620,61;5615,75;5620
3/11/21 11:34;5621,5;5622;5621,5;5622;5618,64;5620,5;5620,57;5615,69;5620
3/11/21 11:34;5621;5621,5;5620;5621,5;5618,43;5620,67;5620,41;5615,63;5620
3/11/21 11:33;5621;5622;5620,5;5620,5;5618,2;5620,5;5620,3;5615,57;5620
3/11/21 11:33;5621;5621,5;5621;5621,5;5618,06;5619,83;5620,28;5615,52;5620
3/11/21 11:33;5620,5;5621;5620,5;5621;5618;5619;5620,15;5615,46;5620
3/11/21 11:33;5620;5620,5;5620;5620,5;5620,88;5618,5;5620,06;5615,41;5620
3/11/21 11:33;5619,5;5620;5619;5620;5620,94;5618,5;5620,02;5615,36;5620
3/11/21 11:33;5619;5619,5;5618;5619,5;5621;5619,83;5620,02;5615,31;5620
3/11/21 11:33;5619;5619;5618,5;5618,5;5618,06;5620,33;5620,07;5615,27;5620
3/11/21 11:33;5619,5;5619,5;5619;5619;5617,87;5620,5;5620,24;5615,23;5620
3/11/21 11:33;5620;5621;5619,5;5619,5;5617,67;5619,5;5620,37;5615,2;5620
3/11/21 11:33;5620;5620,5;5620;5620,5;5617,55;5618,67;5620,46;5615,15;5620
3/11/21 11:33;5619,5;5620;5619,5;5620;5617,5;5618,17;5620,45;5615,1;5620
3/11/21 11:33;5619;5619,5;5619;5619,5;5619,92;5618;5620,5;5615,05;5620
3/11/21 11:33;5618,5;5619;5617,5;5619;5620,52;5619,17;5620,61;5615,01;5620
3/11/21 11:33;5618,5;5618,5;5618;5618;5621,15;5619,67;5620,78;5614,96;5620
3/11/21 11:33;5619;5619;5618,5;5618,5;5621,82;5620,17;5621,07;5614,93;5620
3/11/21 11:32;5619,5;5620;5619;5619;5622,52;5620,5;5621,34;5614,9;5620
3/11/21 11:32;5620;5620;5619,5;5619,5;5623,19;5621;5621,59;5614,86;5620
3/11/21 11:32;5620,5;5620,5;5620;5620;5623,79;5621,5;5621,81;5614,81;5620
3/11/21 11:32;5621;5621;5620,5;5620,5;5624,33;5622,33;5622;5614,76;5620
3/11/21 11:32;5621,5;5621,5;5621;5621;5624,78;5623,17;5622,15;5614,7;5620
3/11/21 11:32;5622;5622;5621,5;5621,5;5625,15;5624;5622,28;5614,64;5620
3/11/21 11:32;5622,5;5623,5;5622;5622;5625,42;5624,5;5622,36;5614,57;5620
3/11/21 11:32;5623;5624;5622,5;5622,5;5625,61;5624,67;5622,39;5614,49;5620
3/11/21 11:32;5623,5;5624,5;5623;5623;5625,72;5624,5;5622,38;5614,41;5620
3/11/21 11:32;5624;5625;5623,5;5623,5;5625,83;5624,33;5622,32;5614,33;5620
3/11/21 11:32;5624;5624,5;5623;5624,5;5625,95;5624,83;5622,19;5614,23;5620
3/11/21 11:32;5624;5624;5623,5;5623,5;5626;5625,33;5621,95;5614,13;5620
3/11/21 11:32;5624,5;5624,5;5624;5624;5623,87;5625,5;5621,79;5614,04;5620
3/11/21 11:32;5625;5626;5624,5;5624,5;5623,34;5624,5;5621,56;5613,94;5620
3/11/21 11:32;5625;5625,5;5625;5625,5;5622,8;5624;5621,25;5613,83;5620
3/11/21 11:32;5624,5;5625;5624,5;5625;5622,25;5623,5;5620,8;5613,71;5620
3/11/21 11:32;5624;5624,5;5624;5624,5;5621,69;5623;5620,35;5613,6;5620
3/11/21 11:32;5623,5;5624;5623,5;5624;5621,11;5622,17;5619,92;5613,49;5620
3/11/21 11:32;5623;5623,5;5623;5623,5;5620,51;5621,67;5619,49;5613,39;5620
3/11/21 11:32;5622,5;5623;5622,5;5623;5619,89;5621,17;5619,07;5613,28;5620
3/11/21 11:32;5622;5622,5;5621;5622,5;5619,23;5621;5618,65;5613,19;5620
3/11/21 11:32;5621,5;5622;5621,5;5622;5618,54;5620,5;5618,25;5613,09;5620
3/11/21 11:32;5621;5621,5;5621;5621,5;5617,8;5620;5617,85;5613;5620
3/11/21 11:32;5620,5;5621;5620,5;5621;5617;5619,5;5617,47;5612,92;5620
3/11/21 11:32;5620;5620,5;5620;5620,5;5616,24;5618,83;5617,1;5612,84;5620
3/11/21 11:32;5619,5;5620;5619,5;5620;5615,52;5618,33;5616,74;5612,76;5620
3/11/21 11:32;5619;5619,5;5619;5619,5;5614,87;5617,83;5616,4;5612,69;5620
3/11/21 11:31;5618,5;5619;5618;5619;5614,31;5617,5;5616,07;5612,62;5620
3/11/21 11:31;5618;5618,5;5618;5618,5;5613,84;5617;5615,76;5612,55;5620
3/11/21 11:31;5617,5;5618;5617,5;5618;5613,48;5616,5;5615,47;5612,49;5620
3/11/21 11:31;5617;5617,5;5617;5617,5;5613,23;5616;5615,21;5612,44;5620
3/11/21 11:31;5616,5;5617;5616,5;5617;5613,07;5615,5;5614,96;5612,39;5620
3/11/21 11:31;5616;5616,5;5616;5616,5;5613;5615;5614,75;5612,34;5620
3/11/21 11:31;5615,5;5616;5615,5;5616;5616,2;5614,17;5614,57;5612,3;5620
3/11/21 11:31;5615;5615,5;5615;5615,5;5616,34;5613,67;5614,41;5612,26;5620
3/11/21 11:31;5614,5;5615;5614,5;5615;5616,48;5613,17;5614,3;5612,23;5620
3/11/21 11:31;5614;5614,5;5613;5614,5;5616,62;5614,5;5614,23;5612,2;5620
3/11/21 11:31;5614;5615;5613,5;5613,5;5616,77;5614,33;5614,2;5612,18;5620
3/11/21 11:30;5614;5614,5;5613;5614,5;5616,93;5614,5;5614,27;5612,17;5620
3/11/21 11:30;5614;5614;5613,5;5613,5;5617;5615;5614,25;5612,14;5620
3/11/21 11:30;5614,5;5614,5;5614;5614;5613,61;5615,83;5614,33;5612,13;5620
3/11/21 11:30;5615;5615;5614,5;5614,5;5613,23;5616,33;5614,36;5612,11;5620
3/11/21 11:30;5615,5;5615,5;5615;5615;5612,81;5616,5;5614,35;5612,09;5620
3/11/21 11:30;5616;5617;5615,5;5615,5;5612,34;5615,5;5614,28;5612,06;5620
3/11/21 11:30;5616;5616,5;5616;5616,5;5611,98;5615;5614,15;5612,02;5620
3/11/21 11:30;5615,5;5616;5615,5;5616;5611,73;5614,5;5613,9;5611,98;5620
3/11/21 11:30;5615;5615,5;5615;5615,5;5611,57;5613,67;5613,68;5611,94;5620
3/11/21 11:30;5614,5;5615;5614,5;5615;5611,5;5613,17;5613,49;5611,9;5620
3/11/21 11:30;5614;5614,5;5614;5614,5;5614,64;5613;5613,33;5611,87;5620
3/11/21 11:29;5613,5;5614;5612,5;5614;5614,84;5613,17;5613,2;5611,84;5620
3/11/21 11:29;5613,5;5614,5;5613;5613;5615,05;5612,67;5613,12;5611,82;5620
3/11/21 11:29;5613,5;5614;5613,5;5614;5615,28;5612,17;5613,13;5611,81;5620
3/11/21 11:29;5613;5613,5;5613;5613,5;5615,52;5612;5613,04;5611,79;5620
3/11/21 11:29;5612,5;5613;5611,5;5613;5615,77;5613;5612,99;5611,77;5620
3/11/21 11:29;5612,5;5612,5;5612;5612;5615,93;5613,5;5612,99;5611,76;5620
3/11/21 11:29;5613;5613;5612,5;5612,5;5616;5614;5613,1;5611,76;5620
3/11/21 11:28;5613,5;5613,5;5613;5613;5612,9;5614,83;5613,16;5611,75;5620
3/11/21 11:28;5614;5614;5613,5;5613,5;5612,56;5615,33;5613,18;5611,74;5620
3/11/21 11:27;5614,5;5614,5;5614;5614;5612,18;5615,5;5613,14;5611,72;5620
3/11/21 11:27;5615;5616;5614,5;5614,5;5611,75;5614,5;5613,05;5611,69;5620
3/11/21 11:27;5615;5615,5;5615;5615,5;5611,43;5613,83;5612,9;5611,67;5620
3/11/21 11:27;5614,5;5615;5614,5;5615;5611,2;5613,33;5612,63;5611,63;5620
3/11/21 11:27;5614;5614,5;5614;5614,5;5611,06;5612,67;5612,38;5611,59;5620
3/11/21 11:27;5613,5;5614;5613;5614;5611;5612;5612,16;5611,57;5620
3/11/21 11:27;5613;5613,5;5613;5613,5;5613,88;5611,5;5611,96;5611,54;5620
3/11/21 11:26;5612,5;5613;5612;5613;5613,94;5611,5;5611,8;5611,52;5620
3/11/21 11:26;5612;5612,5;5611;5612,5;5614;5613;5611,67;5611,51;5620
3/11/21 11:26;5612;5612,5;5611,5;5611,5;5610,82;5613,33;5611,59;5611,5;5620
3/11/21 11:26;5612,5;5612,5;5612;5612;5610,3;5613,5;5611,6;5611,5;5620
3/11/21 11:26;5613;5614;5612,5;5612,5;5609,7;5612,5;5611,55;5611,49;5620
3/11/21 11:26;5613;5613,5;5613;5613,5;5609,18;5612;5611,45;5611,48;5620
3/11/21 11:26;5612,5;5613;5612,5;5613;5608,75;5611,5;5611,24;5611,46;5620
3/11/21 11:26;5612;5612,5;5612;5612,5;5608,43;5611;5611,05;5611,45;5620
3/11/21 11:26;5611,5;5612;5611,5;5612;5608,2;5610,5;5610,9;5611,43;5620
3/11/21 11:26;5611;5611,5;5611;5611,5;5608,06;5610;5610,79;5611,43;5620
3/11/21 11:26;5610,5;5611;5610,5;5611;5608;5609,17;5610,71;5611,43;5620
3/11/21 11:25;5610;5610,5;5610;5610,5;5611,13;5608,67;5610,68;5611,43;5620
3/11/21 11:25;5609,5;5610;5609,5;5610;5611,48;5608,5;5610,7;5611,44;5620
3/11/21 11:25;5609;5609,5;5608;5609,5;5611,87;5609,83;5610,77;5611,46;5620
3/11/21 11:25;5609;5609;5608,5;5608,5;5612,16;5610,33;5610,91;5611,48;5620
3/11/21 11:25;5609,5;5609,5;5609;5609;5612,36;5610,5;5611,16;5611,51;5620
3/11/21 11:25;5610;5611;5609,5;5609,5;5612,57;5610,33;5611,39;5611,53;5620
3/11/21 11:24;5610;5610,5;5609;5610,5;5612,8;5610,5;5611,59;5611,55;5620
3/11/21 11:24;5610;5610;5609,5;5609,5;5612,94;5611;5611,7;5611,56;5620
3/11/21 11:24;5610,5;5610,5;5610;5610;5613;5611,83;5611,93;5611,58;5620
3/11/21 11:24;5611;5611;5610,5;5610,5;5610,06;5612,33;5612,14;5611,6;5620
3/11/21 11:24;5611,5;5611,5;5611;5611;5609,87;5612,5;5612,31;5611,61;5620
3/11/21 11:24;5612;5613;5611,5;5611,5;5609,67;5611,5;5612,45;5611,62;5620
3/11/21 11:23;5612;5612,5;5612;5612,5;5609,55;5610,67;5612,55;5611,62;5620
3/11/21 11:23;5611,5;5612;5611,5;5612;5609,5;5610,17;5612,55;5611,61;5620
3/11/21 11:23;5611;5611,5;5611;5611,5;5612,36;5610;5612,61;5611,6;5620
3/11/21 11:23;5610,5;5611;5609,5;5611;5613,08;5611;5612,73;5611,61;5620
3/11/21 11:23;5610,5;5610,5;5610;5610;5613,75;5611,5;5612,91;5611,61;5620
3/11/21 11:23;5611;5611;5610,5;5610,5;5614,37;5612;5613,22;5611,63;5620
3/11/21 11:23;5611,5;5611,5;5611;5611;5614,92;5612,5;5613,5;5611,64;5620
3/11/21 11:23;5612;5612;5611,5;5611,5;5615,38;5613;5613,77;5611,65;5620
3/11/21 11:23;5612,5;5612,5;5612;5612;5615,76;5613,5;5614;5611,65;5620
3/11/21 11:23;5613;5613;5612,5;5612,5;5616,04;5614;5614,22;5611,64;5620
3/11/21 11:23;5613,5;5613,5;5613;5613;5616,24;5614,83;5614,4;5611,63;5620
3/11/21 11:23;5614;5614;5613,5;5613,5;5616,35;5615,33;5614,54;5611,62;5620
3/11/21 11:22;5614,5;5614,5;5614;5614;5616,4;5615,5;5614,65;5611,6;5620
3/11/21 11:22;5615;5616;5614,5;5614,5;5616,45;5615,67;5614,72;5611,58;5620
3/11/21 11:22;5615;5615,5;5614;5615,5;5616,5;5615,83;5614,74;5611,55;5620
3/11/21 11:22;5615;5615;5614,5;5614,5;5614,05;5616;5614,67;5611,51;5620
3/11/21 11:21;5615,5;5616,5;5615;5615;5614;5614,67;5614,68;5611,48;5620
3/11/21 11:21;5615,5;5616;5615,5;5616;5616,45;5614,5;5614,65;5611,44;5620
3/11/21 11:21;5615;5615,5;5614;5615,5;5616,5;5615,83;5614,51;5611,4;5620
3/11/21 11:21;5615;5615;5614,5;5614,5;5613,76;5616;5614,4;5611,36;5620
3/11/21 11:21;5615,5;5616,5;5615;5615;5613,46;5615;5614,39;5611,32;5620
3/11/21 11:21;5615,5;5616;5615,5;5616;5613,24;5614,17;5614,33;5611,29;5620
